url,H1,main_H2
/cases/centum-ownership-transfer-case,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/cases/dongnae-qualified-acceptance-consultation,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/cases/gijang-land-inheritance-case,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/cases/haeundae-inheritance-registration-case,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/cases/jaesong-inheritance-renunciation-consultation,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/cases/suyeong-company-establishment-case,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/cases/yeonje-director-change-case,사례 상세,페이지 이동 | 상담 시 확인하는 내용
/contact,상담 문의,상담 문의 | 상담 시 확인하는 내용
/contact/inquiry,상담 신청,상담 신청 | 상담 시 확인하는 내용
/faq,자주 묻는 질문,자주 묻는 질문 | 상담 시 확인하는 내용
/faq/bankruptcy-discharge-faq,파산 면책이 되면 채무는 어떻게 되나요?,답변 요약 | 상담 시 확인하는 내용
/faq/bankruptcy-vs-rehabilitation-faq,파산과 개인회생 중 무엇을 선택해야 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/capital-increase-registration-faq,유상증자 등기는 어떻게 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/company-establishment-documents-faq,법인설립등기에 필요한 서류는?,답변 요약 | 상담 시 확인하는 내용
/faq/corporate-address-change-faq,법인 본점 이전 등기는 어떻게 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/director-change-deadline-faq,임원변경등기는 언제까지 해야 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/gift-registration-faq,증여로 받은 부동산도 등기가 필요한가요?,답변 요약 | 상담 시 확인하는 내용
/faq/how-to-book-consultation-faq,상담은 어떻게 예약하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/inheritance-registration-cost,상속등기 비용은 얼마나 드나요?,답변 요약 | 상담 시 확인하는 내용
/faq/inheritance-registration-with-mortgage,대출(저당권)이 있는 부동산도 상속등기가 되나요?,답변 요약 | 상담 시 확인하는 내용
/faq/inheritance-renunciation-deadline,상속포기 신고 기한은 언제인가요?,답변 요약 | 상담 시 확인하는 내용
/faq/inheritance-renunciation-family-effect,상속포기하면 배우자·자녀에게 어떤 영향이 있나요?,답변 요약 | 상담 시 확인하는 내용
/faq/jeonse-registration-faq,전세권설정등기와 임차권등기명령 중 무엇이 좋나요?,답변 요약 | 상담 시 확인하는 내용
/faq/lawyer-fee-and-remote-faq,법무사 수임료는 어떻게 되나요?,답변 요약 | 상담 시 확인하는 내용
/faq/multiple-heirs-inheritance-registration,상속인이 여러 명이면 어떻게 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/ownership-transfer-documents,소유권이전등기에 필요한 서류는?,답변 요약 | 상담 시 확인하는 내용
/faq/personal-rehabilitation-credit-faq,개인회생 후 신용에는 어떤 영향이 있나요?,답변 요약 | 상담 시 확인하는 내용
/faq/personal-rehabilitation-documents-faq,개인회생 신청 시 필요한 서류는?,답변 요약 | 상담 시 확인하는 내용
/faq/personal-rehabilitation-duration-faq,개인회생 절차는 얼마나 걸리나요?,답변 요약 | 상담 시 확인하는 내용
/faq/personal-rehabilitation-eligibility-faq,개인회생 신청 자격은 어떻게 되나요?,답변 요약 | 상담 시 확인하는 내용
/faq/preservation-registration-faq,신축건물 보존등기는 언제 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/public-agency-registration-faq,공공기관 등기업무도 법무사에게 맡길 수 있나요?,답변 요약 | 상담 시 확인하는 내용
/faq/qualified-acceptance-procedure,한정승인 절차는 어떻게 되나요?,답변 요약 | 상담 시 확인하는 내용
/faq/qualified-acceptance-vs-simple-acceptance,한정승인과 단순승인의 차이는?,답변 요약 | 상담 시 확인하는 내용
/faq/real-estate-divorce-registration,이혼 후 부동산 명의 변경은 어떻게 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/renouncing-share-vs-full-renunciation,상속분 포기와 상속포기는 다른가요?,답변 요약 | 상담 시 확인하는 내용
/faq/what-is-inheritance-renunciation,상속포기란 무엇인가요?,답변 요약 | 상담 시 확인하는 내용
/faq/what-is-qualified-acceptance,한정승인이란 무엇인가요?,답변 요약 | 상담 시 확인하는 내용
/faq/when-to-choose-qualified-acceptance,언제 한정승인을 선택하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/when-to-file-inheritance-registration,상속등기는 언제까지 해야 하나요?,답변 요약 | 상담 시 확인하는 내용
/faq/who-can-file-bankruptcy-faq,누가 파산을 신청할 수 있나요?,답변 요약 | 상담 시 확인하는 내용
/faq/who-needs-inheritance-registration,누가 상속등기를 해야 하나요?,답변 요약 | 상담 시 확인하는 내용
/glossary,등기·신청에서 자주 확인하는 용어,용어로 찾아보기
/glossary/acquisition-tax,취득세,취득세에서 자주 헷갈리는 점 | 취득세에서 법무사가 맡는 범위 | 취득세 대표 업무 안내
/glossary/answer-brief,답변서,답변서에서 자주 헷갈리는 점 | 답변서에서 법무사가 맡는 범위 | 답변서 대표 업무 안내
/glossary/attachment,압류,압류에서 자주 헷갈리는 점 | 압류에서 법무사가 맡는 범위 | 압류 대표 업무 안내
/glossary/certified-mail,내용증명,내용증명에서 자주 헷갈리는 점 | 내용증명에서 법무사가 맡는 범위 | 내용증명 대표 업무 안내
/glossary/company-establishment-registration,법인설립등기,법인설립등기에서 자주 헷갈리는 점 | 법인설립등기에서 법무사가 맡는 범위 | 법인설립등기 대표 업무 안내
/glossary/complaint,소장,소장에서 자주 헷갈리는 점 | 소장에서 법무사가 맡는 범위 | 소장 대표 업무 안내
/glossary/director-change-registration,임원변경등기,임원변경등기에서 자주 헷갈리는 점 | 임원변경등기에서 법무사가 맡는 범위 | 임원변경등기 대표 업무 안내
/glossary/discharge,면책,면책에서 자주 헷갈리는 점 | 면책에서 법무사가 맡는 범위 | 면책 대표 업무 안내
/glossary/dissolution-registration,해산등기,해산등기에서 자주 헷갈리는 점 | 해산등기에서 법무사가 맡는 범위 | 해산등기 대표 업무 안내
/glossary/head-office-move-registration,본점이전등기,본점이전등기에서 자주 헷갈리는 점 | 본점이전등기에서 법무사가 맡는 범위 | 본점이전등기 대표 업무 안내
/glossary/inheritance-division-agreement,상속재산분할협의서,상속재산분할협의서에서 자주 헷갈리는 점 | 상속재산분할협의서에서 법무사가 맡는 범위 | 상속재산분할협의서 대표 업무 안내
/glossary/inheritance-registration,상속등기,상속등기에서 자주 헷갈리는 점 | 상속등기에서 법무사가 맡는 범위 | 상속등기 대표 업무 안내
/glossary/inheritance-renunciation,상속포기,상속포기에서 자주 헷갈리는 점 | 상속포기에서 법무사가 맡는 범위 | 상속포기 대표 업무 안내
/glossary/jeonse-right,전세권,전세권에서 자주 헷갈리는 점 | 전세권에서 법무사가 맡는 범위 | 전세권 대표 업무 안내
/glossary/lease-registration-order,임차권등기명령,임차권등기명령에서 자주 헷갈리는 점 | 임차권등기명령에서 법무사가 맡는 범위 | 임차권등기명령 대표 업무 안내
/glossary/legal-inheritance-order,법정상속순위,법정상속순위에서 자주 헷갈리는 점 | 법정상속순위에서 법무사가 맡는 범위 | 법정상속순위 대표 업무 안내
/glossary/liquidation-registration,청산등기,청산등기에서 자주 헷갈리는 점 | 청산등기에서 법무사가 맡는 범위 | 청산등기 대표 업무 안내
/glossary/mortgage,근저당,근저당에서 자주 헷갈리는 점 | 근저당에서 법무사가 맡는 범위 | 근저당 대표 업무 안내
/glossary/ownership-preservation-registration,소유권보존등기,소유권보존등기에서 자주 헷갈리는 점 | 소유권보존등기에서 법무사가 맡는 범위 | 소유권보존등기 대표 업무 안내
/glossary/ownership-transfer-registration,소유권이전등기,소유권이전등기에서 자주 헷갈리는 점 | 소유권이전등기에서 법무사가 맡는 범위 | 소유권이전등기 대표 업무 안내
/glossary/payment-order,지급명령,지급명령에서 자주 헷갈리는 점 | 지급명령에서 법무사가 맡는 범위 | 지급명령 대표 업무 안내
/glossary/personal-bankruptcy,개인파산,개인파산에서 자주 헷갈리는 점 | 개인파산에서 법무사가 맡는 범위 | 개인파산 대표 업무 안내
/glossary/personal-rehabilitation,개인회생,개인회생에서 자주 헷갈리는 점 | 개인회생에서 법무사가 맡는 범위 | 개인회생 대표 업무 안내
/glossary/pledge,질권,질권에서 자주 헷갈리는 점 | 질권에서 법무사가 맡는 범위 | 질권 대표 업무 안내
/glossary/provisional-attachment,가압류,가압류에서 자주 헷갈리는 점 | 가압류에서 법무사가 맡는 범위 | 가압류 대표 업무 안내
/glossary/purpose-change-registration,목적변경등기,목적변경등기에서 자주 헷갈리는 점 | 목적변경등기에서 법무사가 맡는 범위 | 목적변경등기 대표 업무 안내
/glossary/qualified-acceptance,한정승인,한정승인에서 자주 헷갈리는 점 | 한정승인에서 법무사가 맡는 범위 | 한정승인 대표 업무 안내
/glossary/registration-license-tax,등록면허세,등록면허세에서 자주 헷갈리는 점 | 등록면허세에서 법무사가 맡는 범위 | 등록면허세 대표 업무 안내
/glossary/service-fee,송달료,송달료에서 자주 헷갈리는 점 | 송달료에서 법무사가 맡는 범위 | 송달료 대표 업무 안내
/glossary/special-qualified-acceptance,특별한정승인,특별한정승인에서 자주 헷갈리는 점 | 특별한정승인에서 법무사가 맡는 범위 | 특별한정승인 대표 업무 안내
/glossary/stamp-duty,인지대,인지대에서 자주 헷갈리는 점 | 인지대에서 법무사가 맡는 범위 | 인지대 대표 업무 안내
/glossary/statutory-reserve-share,유류분,유류분에서 자주 헷갈리는 점 | 유류분에서 법무사가 맡는 범위 | 유류분 대표 업무 안내
/glossary/subrogation-inheritance,대습상속,대습상속에서 자주 헷갈리는 점 | 대습상속에서 법무사가 맡는 범위 | 대습상속 대표 업무 안내
/location,오시는 길 · 센텀,오시는 길 · 센텀 | 상담 시 확인하는 내용
/media,언론·활동,언론·활동 | 상담 시 확인하는 내용
/media/beopryul-sinmun-bar-association-64th-general-assembly,"부산지방법무사회, 제64회 정기총회 개최",원문 기사 | 보도 내용 | 이어지는 내용 | 이어지는 내용 | 이어지는 내용 | 상담 시 확인하는 내용
/media/busan-ilbo-bar-association-64th-general-assembly,부산지방법무사회 제64회 정기총회 개최,원문 기사 | 보도 내용 | 이어지는 내용 | 이어지는 내용 | 이어지는 내용 | 상담 시 확인하는 내용
/media/busan-mbc-news-fuel-price-relief-expert,부산 MBC NEWS 전문가 출연,원문 기사 | 보도 내용 | 이어지는 내용 | 이어지는 내용 | 상담 시 확인하는 내용
/media/kukinews-youth-budget-unboxing-2027,젊은 실무자가 설명하고 청년이 묻고…43조 청년예산 ‘언박싱’,원문 기사 | 보도 내용 | 이어지는 내용 | 이어지는 내용 | 이어지는 내용
/media/kukje-sinmun-bar-association-64th-general-assembly,부산지방법무사회 정기총회 “공익 법률서비스 확대 강화”,원문 기사 | 보도 내용 | 이어지는 내용 | 이어지는 내용 | 이어지는 내용 | 상담 시 확인하는 내용
